Austria,2005,12.9,
Austria,2006,12.9,
Austria,2007,13.3,b
Austria,2008,12.5,
Austria,2009,10.5,
Austria,2010,10.2,
Austria,2011,10.0,
Austria,2012,9.7,
Austria,2013,9.1,
Austria,2014,8.2,
Austria,2015,8.2,
Austria,2016,7.8,
Austria,2017,8.0,
Austria,2018,9.0,
Belgium,2005,15.7,
Belgium,2006,15.2,
Belgium,2007,14.7,
Belgium,2008,13.4,
Belgium,2009,12.2,
Belgium,2010,11.9,
Belgium,2011,11.5,
Belgium,2012,11.0,
Belgium,2013,10.2,
Belgium,2014,8.7,
Belgium,2015,8.3,
Belgium,2016,9.3,
Belgium,2017,9.8,b
Belgium,2018,8.4,
Bulgaria,2005,9.7,
Bulgaria,2006,9.5,
Bulgaria,2007,9.9,
Bulgaria,2008,10.7,
Bulgaria,2009,9.8,
Bulgaria,2010,7.8,b
Bulgaria,2011,6.2,b
Bulgaria,2012,5.6,
Bulgaria,2013,5.7,
Bulgaria,2014,6.1,
Bulgaria,2015,6.6,
Bulgaria,2016,7.3,
Bulgaria,2017,8.0,
Bulgaria,2018,8.2,
Switzerland,2005,,
Switzerland,2006,,
Switzerland,2007,,
Switzerland,2008,,
Switzerland,2009,,
Switzerland,2010,12.9,b
Switzerland,2011,12.2,
Switzerland,2012,11.4,
Switzerland,2013,10.9,
Switzerland,2014,9.8,
Switzerland,2015,9.7,
Switzerland,2016,9.0,
Switzerland,2017,9.4,
Switzerland,2018,9.1,
Cyprus,2005,21.7,
Cyprus,2006,20.3,
Cyprus,2007,18.7,
Cyprus,2008,17.0,
Cyprus,2009,14.5,b
Cyprus,2010,12.9,
Cyprus,2011,11.9,
Cyprus,2012,11.3,
Cyprus,2013,10.4,
Cyprus,2014,7.7,
Cyprus,2015,8.3,
Cyprus,2016,9.7,
Cyprus,2017,9.5,
Cyprus,2018,10.4,
Czechia,2005,18.8,
Czechia,2006,18.6,
Czechia,2007,19.1,
Czechia,2008,19.5,
Czechia,2009,18.8,
Czechia,2010,18.7,
Czechia,2011,18.2,b
Czechia,2012,17.7,
Czechia,2013,17.2,
Czechia,2014,17.5,
Czechia,2015,16.6,
Czechia,2016,16.0,
Czechia,2017,15.8,
Czechia,2018,15.2,
Germany,2005,12.5,b
Germany,2006,12.2,
Germany,2007,12.4,
Germany,2008,12.3,
Germany,2009,10.9,
Germany,2010,10.7,b
Germany,2011,10.4,b
Germany,2012,10.5,
Germany,2013,9.6,
Germany,2014,9.1,
Germany,2015,8.7,
Germany,2016,8.2,
Germany,2017,7.9,
Germany,2018,8.1,
Denmark,2005,8.6,
Denmark,2006,9.0,
Denmark,2007,8.5,
Denmark,2008,8.7,b
Denmark,2009,6.0,
Denmark,2010,5.7,
Denmark,2011,6.9,
Denmark,2012,6.4,
Denmark,2013,6.3,
Denmark,2014,7.4,
Denmark,2015,7.8,
Denmark,2016,6.9,b
Denmark,2017,6.7,b
Denmark,2018,7.0,
Euro area - 18 countries (2014),2005,17.5,
Euro area - 18 countries (2014),2006,17.1,
Euro area - 18 countries (2014),2007,16.7,
Euro area - 18 countries (2014),2008,15.9,
Euro area - 18 countries (2014),2009,13.9,
Euro area - 18 countries (2014),2010,13.4,
